public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
20030131,Consumer Staples,205,-0.016491,-0.037243,0.115,0.615,0.613,14.527,2.00%,8.077,6.127,12.293,12.131,11.107,11.378,0.541,1.487,0.373,0.457,0.108,0.105,0.091,0.334,0.028,0.056,0.089,0.122,0.185,0.044,0.134,0.122,0.099,0.363,0.614,0.361,0.467,0.429,0.311,0.611,0.452,0.167,0.061,0.060,0.137,0.562,0.447,2.148,0.457,0.081,0.068,0.401,1.683,1.264,0.578,0.308,0.498,2.895,3.646,57.927,0.158,1.663,0.877,1.392,5.761,11.271,10.270,3.391,2.150,7.174,0.059,0.000,0.005,0.000,0.419,1.332
20030131,Energy,188,0.022528,-0.024533,0.000,0.011,0.814,14.735,1.72%,8.669,5.705,-0.171,-0.266,6.171,6.160,1.620,1.258,0.356,0.167,0.015,0.016,0.037,0.364,0.003,0.051,0.193,0.036,0.043,0.006,0.110,0.039,0.009,0.327,0.625,0.327,0.374,0.052,0.506,-0.204,0.739,0.265,0.058,0.152,0.035,0.755,0.296,2.111,0.454,0.073,0.069,0.505,0.777,0.964,0.513,0.269,0.418,1.411,1.404,55.740,0.192,1.211,1.055,0.380,13.496,5.636,5.371,0.869,0.527,5.676,0.102,0.000,0.000,0.000,-0.313,0.753
20030131,Financials,975,0.018256,-0.017783,0.000,0.667,0.744,16.482,2.42%,11.358,3.188,11.945,11.848,11.646,11.951,1.884,1.444,0.334,0.044,0.112,0.112,0.000,0.561,0.125,0.278,0.315,0.101,0.212,0.186,0.026,0.092,0.112,0.421,0.585,0.428,0.653,0.000,0.312,0.949,0.378,0.031,0.067,0.157,0.192,0.383,0.586,4.843,0.725,0.075,0.060,0.098,59.194,9.432,0.904,0.135,0.903,2.271,2.474,283.498,0.483,1.574,1.383,0.076,7.068,0.050,0.122,0.876,0.457,4.681,0.014,0.000,0.000,0.180,0.483,1.163
20030131,Health Care,731,0.015359,-0.001721,0.000,0.001,0.457,-1.410,.977%,0.222,1.141,-1.128,-1.226,-0.817,-0.842,2.345,2.044,0.350,0.274,-0.059,-0.064,0.000,0.364,-0.040,-0.013,0.013,-0.055,-0.078,-0.054,0.001,-0.032,-0.075,0.042,0.915,0.046,0.107,0.069,0.208,0.664,0.003,-0.007,0.952,0.010,0.247,-0.009,0.725,0.000,0.044,0.103,0.077,0.126,2.523,0.416,0.323,0.080,0.190,0.086,0.762,91.042,1.587,3.143,2.596,0.681,3.581,8.824,5.836,1.100,0.906,1.893,0.059,0.102,0.000,0.000,-0.043,0.488
20030131,Industrials,715,-0.014645,-0.047017,0.000,0.295,0.807,11.937,2.01%,8.228,5.012,8.882,7.187,9.207,9.457,0.526,1.220,0.370,0.295,0.063,0.061,0.058,0.271,0.022,0.053,0.093,0.086,0.133,0.035,0.103,0.089,0.053,0.239,0.736,0.242,0.348,0.201,0.423,0.684,0.385,0.164,0.104,0.062,0.168,0.431,0.545,1.571,0.299,0.089,0.069,0.312,2.179,1.047,0.535,0.223,0.403,2.294,3.344,77.858,0.224,1.695,1.288,1.108,5.798,10.425,6.213,2.405,1.661,5.443,0.072,0.000,0.000,0.000,0.132,0.848
20030131,Information Technology,1117,0.023220,-0.013426,0.000,-0.009,0.862,-0.655,1.43%,-1.028,2.520,-1.864,-1.885,-1.877,-1.875,1.133,1.271,0.330,0.322,-0.135,-0.138,0.000,0.430,-0.134,-0.090,-0.008,-0.087,-0.114,-0.141,-0.007,-0.082,-0.146,0.010,0.982,0.011,0.043,0.063,0.227,0.735,0.086,0.033,0.939,-0.042,0.444,-0.037,0.855,0.000,0.010,0.138,0.078,0.028,3.269,0.448,0.329,0.035,0.142,-7.246,-5.646,79.333,1.292,2.620,2.212,0.740,4.542,6.768,5.615,1.138,1.029,1.942,0.125,0.150,0.000,0.000,-0.065,-0.073
20030131,Materials,209,-0.039275,-0.050560,0.192,0.162,0.918,12.309,2.26%,7.911,4.591,8.094,5.364,9.036,9.008,0.467,1.031,0.354,0.219,0.040,0.041,0.052,0.248,0.018,0.056,0.108,0.063,0.092,0.026,0.096,0.074,0.039,0.377,0.609,0.376,0.470,0.385,0.379,0.601,0.424,0.140,0.036,0.072,0.104,0.562,0.345,2.884,0.533,0.084,0.069,0.429,1.501,1.487,0.607,0.293,0.512,1.596,2.025,81.624,0.129,1.768,1.032,0.868,5.341,9.130,6.898,2.387,1.310,5.927,0.062,0.000,0.000,0.000,-0.000,0.786
20030131,Telecommunication Services,86,-0.020879,-0.060707,0.012,-0.001,1.010,-0.408,3.87%,6.692,1.811,-0.429,-0.386,-0.277,-0.338,0.678,0.895,0.390,0.180,-0.030,-0.155,-0.010,0.427,-0.161,-0.005,0.183,-0.005,0.001,-0.164,0.073,0.000,-0.155,0.514,0.352,0.520,0.619,0.037,0.417,0.196,0.272,0.039,0.118,-0.002,0.132,0.496,0.305,1.283,0.664,0.092,0.081,0.571,1.488,1.545,0.668,0.443,0.613,-0.577,0.057,26.925,0.467,1.367,1.273,0.454,22.154,6.264,6.594,1.254,0.594,2.860,0.136,0.000,0.000,0.000,-0.057,-0.054
20030131,Utilities,115,-0.014931,-0.030335,0.720,0.817,0.957,14.800,5.01%,9.290,4.751,11.961,11.507,11.361,11.486,0.887,1.059,0.361,0.095,0.096,0.094,0.076,0.241,0.062,0.147,0.241,0.078,0.103,0.093,0.095,0.089,0.072,0.549,0.438,0.542,0.692,0.128,0.409,0.128,0.419,0.090,0.023,0.146,0.173,0.587,0.237,4.494,0.934,0.076,0.061,0.479,1.183,2.717,0.728,0.423,0.645,1.988,2.376,28.654,0.083,0.817,0.678,0.372,14.253,8.063,7.223,1.448,0.629,23.238,0.048,0.000,0.000,0.000,-0.003,1.795
20030228,Consumer Discretionary,844,-0.034487,-0.015979,0.000,0.247,0.741,10.458,1.60%,7.368,5.034,9.637,7.698,9.266,9.714,0.428,1.190,0.371,0.410,0.093,0.092,0.082,0.320,0.029,0.060,0.096,0.108,0.170,0.043,0.125,0.110,0.090,0.257,0.719,0.267,0.350,0.336,0.263,0.595,0.417,0.172,0.101,0.064,0.133,0.533,0.589,1.359,0.325,0.096,0.076,0.308,2.152,0.982,0.518,0.236,0.415,2.685,3.672,72.054,0.253,1.725,1.002,1.416,5.212,10.673,9.979,2.949,2.026,5.708,0.067,0.000,0.007,0.000,0.350,0.762
20030228,Consumer Staples,205,-0.035320,-0.029933,0.054,0.492,0.614,14.347,2.11%,7.715,5.685,13.148,12.748,13.083,13.088,0.513,1.511,0.369,0.446,0.113,0.112,0.096,0.321,0.031,0.059,0.087,0.123,0.185,0.048,0.136,0.127,0.109,0.341,0.635,0.342,0.460,0.414,0.302,0.611,0.435,0.173,0.066,0.057,0.128,0.579,0.455,1.830,0.442,0.080,0.067,0.394,1.685,1.202,0.563,0.306,0.482,3.119,3.934,58.260,0.163,1.603,0.897,1.440,5.872,11.427,11.355,3.672,2.141,7.391,0.054,0.000,0.005,0.000,0.658,1.269
20030228,Energy,189,0.035379,0.021458,0.000,0.069,0.724,16.043,1.78%,8.193,5.217,10.107,8.098,13.075,13.246,1.536,1.379,0.350,0.163,0.035,0.035,0.045,0.397,0.024,0.067,0.195,0.046,0.054,0.044,0.112,0.054,0.030,0.347,0.602,0.352,0.387,0.046,0.519,-0.063,0.692,0.194,0.055,0.159,0.029,0.745,0.292,2.125,0.496,0.076,0.071,0.508,0.805,1.054,0.524,0.281,0.441,1.603,1.726,64.577,0.219,1.262,1.029,0.390,14.569,4.795,5.371,0.897,0.512,5.399,0.103,0.000,0.000,0.000,-0.018,1.377
20030228,Financials,980,0.001544,-0.031438,0.205,0.714,0.730,16.337,2.45%,11.656,3.060,13.406,13.308,13.157,13.403,1.860,1.382,0.328,0.043,0.115,0.115,0.000,0.582,0.133,0.292,0.328,0.106,0.257,0.197,0.025,0.089,0.114,0.406,0.587,0.409,0.647,0.000,0.293,0.953,0.313,0.026,0.066,0.167,0.262,0.389,0.620,4.934,0.694,0.076,0.056,0.093,59.978,9.396,0.904,0.138,0.903,2.397,3.010,258.343,0.458,1.420,1.368,0.074,5.347,0.049,0.120,0.831,0.437,4.353,0.013,0.000,0.000,0.201,1.187,1.244
20030228,Health Care,722,-0.030561,-0.022303,0.000,0.030,0.448,-1.479,1.04%,4.164,1.268,-0.699,-0.671,-0.591,-0.591,2.077,2.050,0.347,0.300,-0.045,-0.054,0.000,0.412,-0.035,-0.001,0.027,-0.033,-0.039,-0.036,0.016,-0.009,-0.032,0.054,0.920,0.059,0.128,0.076,0.220,0.672,0.026,0.013,0.780,0.012,0.209,0.043,0.728,0.000,0.058,0.098,0.072,0.120,2.656,0.454,0.352,0.090,0.204,0.469,1.131,97.485,1.320,2.925,2.416,0.719,3.422,8.756,5.878,1.149,0.955,2.031,0.057,0.098,0.000,0.000,-0.031,0.574
20030228,Industrials,708,-0.046444,-0.017202,0.000,0.410,0.733,11.464,2.02%,7.684,5.055,10.495,8.688,10.766,11.055,0.500,1.202,0.361,0.296,0.068,0.066,0.062,0.276,0.021,0.053,0.096,0.089,0.140,0.033,0.109,0.093,0.062,0.224,0.751,0.230,0.327,0.192,0.416,0.668,0.372,0.155,0.120,0.060,0.161,0.437,0.544,1.504,0.275,0.087,0.068,0.289,2.247,1.054,0.534,0.208,0.392,2.476,3.628,77.816,0.249,1.755,1.290,1.116,5.659,10.988,6.396,2.443,1.727,5.429,0.068,0.000,0.000,0.000,0.397,1.051
20030228,Information Technology,1108,-0.026768,0.017331,0.000,-0.005,0.723,-0.710,1.41%,4.110,3.034,-1.227,-1.207,-1.199,-1.200,1.093,1.334,0.310,0.348,-0.115,-0.117,-0.000,0.450,-0.109,-0.068,0.005,-0.066,-0.072,-0.117,0.003,-0.062,-0.115,0.004,0.987,0.005,0.041,0.061,0.229,0.745,0.080,0.054,0.887,-0.030,0.429,0.010,0.864,0.000,0.004,0.137,0.072,0.013,3.520,0.470,0.348,0.032,0.140,-6.476,-3.826,81.064,1.227,2.559,2.088,0.771,4.401,7.027,5.629,1.236,1.112,2.035,0.117,0.150,0.000,0.000,-0.037,-0.051
20030228,Materials,207,-0.039019,-0.033006,0.163,0.262,0.934,12.653,2.37%,7.465,4.593,9.941,7.444,11.111,11.563,0.468,1.022,0.335,0.227,0.042,0.043,0.057,0.249,0.015,0.052,0.110,0.069,0.092,0.025,0.099,0.076,0.041,0.396,0.562,0.404,0.488,0.402,0.359,0.557,0.427,0.147,0.045,0.069,0.099,0.564,0.317,2.674,0.584,0.085,0.070,0.428,1.507,1.526,0.629,0.295,0.527,1.684,2.084,81.831,0.155,1.784,1.029,0.874,5.168,9.736,7.396,2.514,1.367,5.985,0.060,0.001,0.000,0.000,0.138,0.966
20030228,Telecommunication Services,82,-0.058759,-0.081347,0.000,-0.001,0.806,-0.580,3.99%,6.371,1.993,-0.246,-0.106,-0.309,-0.333,0.672,1.031,0.344,0.182,0.024,-0.088,0.000,0.425,-0.130,0.034,0.221,0.037,0.050,-0.135,0.083,0.036,-0.094,0.436,0.471,0.473,0.539,0.036,0.370,0.279,0.347,0.092,0.124,0.035,0.110,0.600,0.315,1.596,0.706,0.094,0.079,0.518,1.643,1.194,0.662,0.406,0.552,-0.286,0.431,27.744,0.464,1.326,1.272,0.458,22.285,6.802,6.860,1.451,0.657,4.605,0.136,0.000,0.004,0.000,-0.037,-0.035
20030228,Utilities,116,-0.042918,-0.042007,0.658,0.742,0.945,14.489,5.11%,8.643,4.643,13.339,12.971,11.635,11.897,0.769,1.022,0.351,0.097,0.095,0.094,0.079,0.243,0.060,0.148,0.238,0.079,0.102,0.088,0.096,0.092,0.073,0.563,0.427,0.557,0.679,0.127,0.491,0.140,0.387,0.098,0.026,0.148,0.161,0.557,0.227,4.294,0.942,0.079,0.063,0.477,1.222,2.740,0.732,0.414,0.649,1.997,2.333,31.170,0.098,0.857,0.731,0.379,17.737,7.896,6.367,1.524,0.644,13.047,0.049,0.000,0.000,0.000,0.432,2.146
20030331,Consumer Discretionary,840,0.006755,0.029829,0.000,0.297,0.757,10.688,1.51%,6.951,5.215,10.003,8.853,10.000,10.237,0.427,1.186,0.370,0.410,0.098,0.094,0.085,0.321,0.030,0.060,0.098,0.110,0.170,0.045,0.125,0.112,0.093,0.243,0.726,0.249,0.338,0.327,0.263,0.595,0.414,0.178,0.110,0.064,0.126,0.539,0.589,1.314,0.304,0.096,0.076,0.308,2.131,0.949,0.511,0.229,0.410,2.832,3.920,71.196,0.267,1.746,1.034,1.419,5.354,10.921,9.985,2.884,1.998,5.595,0.063,0.000,0.007,0.000,0.574,0.831
20030331,Consumer Staples,205,0.001329,-0.002751,0.045,0.592,0.597,14.130,2.15%,7.756,5.741,13.115,12.795,12.391,12.742,0.497,1.481,0.368,0.447,0.113,0.112,0.095,0.322,0.031,0.058,0.085,0.128,0.183,0.048,0.136,0.131,0.110,0.341,0.635,0.342,0.460,0.414,0.303,0.615,0.447,0.174,0.066,0.058,0.123,0.580,0.453,1.824,0.433,0.080,0.067,0.390,1.683,1.202,0.570,0.306,0.482,3.088,3.995,58.593,0.163,1.602,0.880,1.426,5.861,11.458,11.295,3.626,2.134,7.674,0.054,0.000,0.005,0.000,0.814,1.278
20030331,Energy,189,-0.003144,0.013997,0.000,0.070,0.724,15.077,1.71%,8.153,5.158,10.744,8.280,12.783,13.154,1.472,1.374,0.350,0.165,0.035,0.035,0.045,0.395,0.024,0.067,0.188,0.047,0.054,0.044,0.112,0.054,0.030,0.347,0.602,0.352,0.387,0.046,0.522,-0.067,0.669,0.192,0.055,0.161,0.029,0.745,0.292,2.134,0.496,0.076,0.071,0.508,0.805,1.054,0.524,0.281,0.441,1.603,1.726,64.670,0.222,1.247,1.029,0.390,14.569,4.813,5.371,0.897,0.512,5.439,0.103,0.000,0.000,0.000,0.161,1.441
20030331,Financials,974,0.010063,-0.001603,0.209,0.710,0.726,16.322,2.44%,11.600,2.985,13.449,13.405,13.214,13.471,1.880,1.400,0.328,0.043,0.114,0.114,0.000,0.583,0.134,0.292,0.328,0.107,0.301,0.197,0.025,0.089,0.113,0.406,0.588,0.409,0.647,0.000,0.293,0.953,0.317,0.026,0.066,0.167,0.270,0.392,0.578,4.871,0.692,0.077,0.057,0.092,60.363,9.405,0.904,0.137,0.903,2.391,3.000,258.343,0.458,1.473,1.381,0.074,5.403,0.048,0.120,0.830,0.437,4.762,0.013,0.000,0.000,0.201,1.139,1.236
20030331,Health Care,713,0.041588,0.037575,0.000,0.026,0.444,-1.627,1.00%,4.015,1.322,-0.698,-0.690,-0.682,-0.682,2.137,2.152,0.345,0.301,-0.048,-0.059,0.000,0.414,-0.033,-0.001,0.027,-0.033,-0.036,-0.035,0.016,-0.006,-0.036,0.051,0.919,0.058,0.129,0.077,0.220,0.672,0.024,0.009,0.789,0.012,0.214,0.043,0.728,0.000,0.058,0.100,0.072,0.118,2.585,0.460,0.352,0.090,0.203,0.596,1.131,98.153,1.319,2.929,2.402,0.721,3.424,8.717,5.884,1.154,0.955,2.038,0.055,0.098,0.000,0.000,-0.021,0.655
20030331,Industrials,709,0.010672,0.020481,0.000,0.435,0.735,10.914,2.03%,7.617,5.207,10.607,8.897,10.909,11.157,0.488,1.198,0.360,0.297,0.072,0.070,0.064,0.275,0.022,0.054,0.097,0.090,0.142,0.033,0.110,0.095,0.065,0.225,0.744,0.232,0.326,0.191,0.416,0.669,0.371,0.155,0.116,0.062,0.161,0.441,0.542,1.490,0.279,0.087,0.068,0.289,2.268,1.059,0.532,0.216,0.393,2.574,3.652,79.183,0.251,1.758,1.287,1.115,5.659,11.004,6.410,2.455,1.733,5.418,0.068,0.000,0.000,0.000,0.554,1.037
20030331,Information Technology,1083,0.010700,-0.012214,0.000,-0.005,0.711,-0.776,1.40%,4.576,3.342,-1.168,-1.179,-1.149,-1.165,1.096,1.330,0.310,0.349,-0.110,-0.113,0.000,0.451,-0.100,-0.063,0.007,-0.060,-0.067,-0.108,0.005,-0.057,-0.110,0.005,0.986,0.005,0.042,0.063,0.230,0.748,0.092,0.059,0.910,-0.026,0.416,0.014,0.863,0.000,0.004,0.134,0.071,0.014,3.556,0.470,0.342,0.033,0.138,-6.347,-3.714,80.543,1.271,2.578,2.137,0.779,4.482,7.122,5.649,1.226,1.112,2.024,0.117,0.147,0.000,0.000,-0.038,-0.050
20030331,Materials,203,-0.013149,0.007631,0.162,0.267,0.926,12.793,2.40%,7.483,4.725,9.731,7.076,11.302,11.586,0.462,0.981,0.335,0.228,0.042,0.043,0.056,0.250,0.015,0.053,0.110,0.069,0.091,0.023,0.099,0.077,0.041,0.399,0.559,0.407,0.483,0.406,0.359,0.558,0.423,0.147,0.045,0.069,0.099,0.564,0.311,2.753,0.598,0.084,0.070,0.428,1.469,1.505,0.625,0.294,0.525,1.691,2.084,81.831,0.166,1.784,1.029,0.886,5.168,9.911,7.417,2.589,1.377,5.974,0.060,0.001,0.000,0.000,0.038,0.957
20030331,Telecommunication Services,81,0.051718,-0.000418,0.000,-0.001,0.817,-0.812,3.97%,6.444,2.485,-0.262,-0.153,-0.295,-0.300,0.655,0.936,0.344,0.183,0.023,-0.084,0.000,0.427,-0.089,0.039,0.227,0.039,0.053,-0.094,0.086,0.037,-0.094,0.426,0.472,0.441,0.508,0.037,0.368,0.279,0.361,0.092,0.128,0.039,0.108,0.607,0.313,1.732,0.681,0.094,0.080,0.482,1.634,1.267,0.651,0.405,0.546,-0.197,0.463,27.744,0.468,1.329,1.276,0.462,22.285,6.813,6.935,1.451,0.657,4.605,0.131,0.000,0.003,0.000,-0.039,-0.028
20030331,Utilities,116,0.039192,0.044357,0.650,0.762,0.953,14.578,4.95%,8.589,4.948,13.602,12.894,12.031,12.284,0.781,1.040,0.351,0.097,0.094,0.094,0.079,0.243,0.058,0.148,0.238,0.078,0.101,0.085,0.096,0.091,0.072,0.563,0.427,0.557,0.679,0.128,0.490,0.140,0.386,0.096,0.026,0.148,0.160,0.557,0.221,4.299,0.942,0.079,0.064,0.477,1.210,2.740,0.732,0.414,0.649,1.980,2.315,31.668,0.098,0.848,0.730,0.379,17.059,8.019,6.413,1.527,0.639,13.764,0.048,0.000,0.000,0.000,0.291,2.260
20030430,Consumer Discretionary,832,0.110747,0.113662,0.000,0.331,0.755,11.972,1.40%,6.920,5.775,11.016,9.577,10.791,11.250,0.479,1.338,0.370,0.413,0.100,0.098,0.086,0.321,0.031,0.061,0.098,0.111,0.170,0.047,0.126,0.114,0.097,0.238,0.732,0.243,0.335,0.326,0.262,0.595,0.408,0.174,0.109,0.064,0.122,0.546,0.588,1.326,0.297,0.095,0.075,0.307,2.122,0.949,0.510,0.230,0.407,2.856,3.981,69.277,0.275,1.751,1.043,1.435,5.382,11.076,9.985,2.883,1.995,5.644,0.062,0.000,0.008,0.000,0.630,0.962
20030430,Consumer Staples,204,0.072065,0.035823,0.016,0.554,0.605,14.674,2.14%,7.860,6.166,13.392,12.862,12.814,13.077,0.517,1.523,0.369,0.445,0.114,0.114,0.093,0.326,0.031,0.063,0.087,0.130,0.186,0.051,0.136,0.134,0.109,0.335,0.658,0.334,0.453,0.403,0.301,0.625,0.452,0.175,0.070,0.058,0.123,0.603,0.463,1.887,0.428,0.080,0.066,0.380,1.684,1.197,0.562,0.296,0.480,3.175,4.328,58.930,0.165,1.601,0.879,1.419,5.850,11.462,11.259,3.588,2.104,7.984,0.053,0.000,0.005,0.000,0.895,1.336
20030430,Energy,188,0.021639,-0.007155,0.000,0.069,0.725,15.178,1.72%,8.173,5.315,10.734,8.221,13.256,13.432,1.419,1.419,0.350,0.164,0.035,0.035,0.045,0.394,0.022,0.067,0.186,0.046,0.054,0.042,0.111,0.053,0.029,0.349,0.603,0.353,0.390,0.045,0.525,-0.068,0.657,0.191,0.055,0.160,0.029,0.744,0.293,2.142,0.501,0.076,0.071,0.508,0.807,1.054,0.524,0.281,0.440,1.567,1.708,62.840,0.224,1.270,1.030,0.396,14.664,4.814,5.365,0.912,0.520,5.439,0.103,0.000,0.000,0.000,0.170,1.448
20030430,Financials,976,0.075360,0.113810,0.207,0.765,0.728,17.540,2.35%,11.607,3.262,14.196,14.104,13.884,14.186,2.017,1.510,0.328,0.043,0.115,0.115,0.000,0.583,0.134,0.292,0.328,0.107,0.301,0.197,0.025,0.089,0.113,0.406,0.588,0.409,0.647,0.000,0.293,0.952,0.317,0.026,0.066,0.167,0.270,0.392,0.578,4.871,0.692,0.076,0.057,0.092,60.215,9.405,0.904,0.137,0.903,2.385,2.990,272.931,0.465,1.473,1.381,0.074,5.358,0.048,0.120,0.831,0.437,4.762,0.012,0.000,0.000,0.201,1.192,1.320
20030430,Health Care,711,0.138344,0.042694,0.000,0.028,0.443,-1.842,.926%,4.015,1.424,-0.824,-0.809,-0.737,-0.737,2.359,2.374,0.343,0.300,-0.048,-0.059,0.000,0.415,-0.031,-0.001,0.030,-0.032,-0.036,-0.035,0.017,-0.004,-0.032,0.051,0.919,0.058,0.129,0.076,0.220,0.672,0.028,0.011,0.806,0.013,0.206,0.043,0.728,0.000,0.058,0.099,0.072,0.119,2.652,0.457,0.352,0.089,0.201,0.853,1.300,97.734,1.322,2.929,2.412,0.721,3.460,8.717,5.884,1.142,0.947,2.025,0.056,0.098,0.000,0.000,-0.029,0.681
20030430,Industrials,702,0.095319,0.101337,0.000,0.473,0.739,12.535,1.87%,7.617,5.719,11.226,9.639,11.676,11.941,0.541,1.262,0.360,0.297,0.070,0.070,0.064,0.275,0.022,0.054,0.097,0.090,0.141,0.033,0.110,0.095,0.065,0.219,0.745,0.228,0.326,0.190,0.415,0.668,0.370,0.155,0.117,0.062,0.156,0.435,0.541,1.490,0.279,0.087,0.068,0.288,2.257,1.059,0.531,0.210,0.391,2.622,3.719,77.703,0.255,1.766,1.285,1.109,5.703,11.004,6.409,2.455,1.725,5.423,0.066,0.000,0.000,0.000,0.473,1.156
20030430,Information Technology,1077,0.132080,0.094142,0.000,-0.007,0.723,-0.897,1.27%,4.690,3.898,-1.349,-1.346,-1.321,-1.348,1.226,1.488,0.309,0.348,-0.108,-0.110,0.000,0.450,-0.098,-0.061,0.007,-0.060,-0.066,-0.107,0.005,-0.057,-0.107,0.004,0.986,0.005,0.041,0.062,0.231,0.747,0.095,0.062,0.916,-0.021,0.415,0.016,0.861,0.000,0.004,0.133,0.071,0.014,3.502,0.471,0.341,0.033,0.138,-6.347,-3.685,80.504,1.276,2.575,2.154,0.781,4.572,7.119,5.656,1.230,1.111,2.031,0.115,0.146,0.000,0.000,-0.050,-0.058
20030430,Materials,202,0.075565,0.081616,0.148,0.268,0.920,13.109,2.36%,7.583,4.962,10.152,7.384,12.118,12.125,0.498,1.084,0.332,0.230,0.043,0.044,0.057,0.250,0.015,0.053,0.110,0.070,0.092,0.024,0.099,0.077,0.042,0.396,0.565,0.404,0.482,0.404,0.358,0.558,0.429,0.148,0.046,0.070,0.099,0.562,0.307,2.663,0.586,0.084,0.070,0.428,1.508,1.491,0.625,0.294,0.525,1.684,2.093,81.345,0.171,1.778,1.030,0.886,5.194,9.928,7.397,2.645,1.381,5.986,0.060,0.001,0.000,0.000,-0.005,0.978
20030430,Telecommunication Services,83,0.091555,0.098913,0.000,-0.001,0.817,-0.991,3.95%,6.371,2.553,-0.294,-0.223,-0.437,-0.448,0.699,0.885,0.334,0.184,0.023,-0.107,0.000,0.430,-0.117,0.043,0.227,0.042,0.053,-0.118,0.090,0.040,-0.094,0.429,0.469,0.444,0.533,0.034,0.356,0.294,0.416,0.092,0.128,0.024,0.106,0.687,0.309,1.867,0.644,0.094,0.080,0.555,1.634,1.448,0.651,0.405,0.546,-0.197,0.550,27.744,0.479,1.384,1.286,0.469,21.721,6.787,6.999,1.471,0.647,4.605,0.128,0.000,0.003,0.000,-0.077,-0.058
20030430,Utilities,116,0.104139,0.080483,0.650,0.828,0.953,15.422,4.73%,8.589,5.281,14.394,14.197,12.322,12.413,0.838,1.119,0.351,0.097,0.094,0.094,0.079,0.243,0.058,0.148,0.238,0.078,0.101,0.085,0.096,0.091,0.072,0.563,0.427,0.557,0.679,0.128,0.490,0.140,0.386,0.096,0.026,0.148,0.160,0.557,0.221,4.299,0.942,0.079,0.064,0.477,1.210,2.740,0.732,0.414,0.649,1.980,2.315,31.668,0.098,0.848,0.730,0.379,17.059,8.019,6.413,1.527,0.639,13.764,0.048,0.000,0.000,0.000,0.430,2.413
20030531,Consumer Discretionary,821,0.096537,0.062459,0.000,0.317,0.810,12.607,1.42%,7.130,6.100,10.585,10.231,10.810,11.070,0.520,1.410,0.370,0.415,0.097,0.096,0.078,0.320,0.031,0.060,0.095,0.108,0.165,0.046,0.124,0.110,0.093,0.243,0.726,0.244,0.341,0.328,0.267,0.582,0.407,0.177,0.105,0.064,0.122,0.549,0.580,1.329,0.306,0.090,0.073,0.309,2.131,0.954,0.501,0.231,0.405,3.017,4.015,70.365,0.270,1.780,1.008,1.412,5.232,10.923,9.555,2.916,1.965,5.592,0.057,0.000,0.008,0.000,0.360,0.945
20030531,Consumer Staples,206,0.085771,0.047866,0.101,0.446,0.619,15.622,1.99%,8.157,7.262,12.624,12.589,11.836,12.148,0.557,1.592,0.370,0.447,0.118,0.118,0.085,0.330,0.031,0.063,0.088,0.122,0.194,0.049,0.131,0.133,0.108,0.322,0.663,0.324,0.457,0.414,0.297,0.604,0.427,0.181,0.067,0.059,0.130,0.572,0.481,1.978,0.424,0.080,0.064,0.378,1.669,1.225,0.563,0.291,0.473,3.235,4.507,57.476,0.154,1.605,0.873,1.365,5.669,10.621,10.743,3.628,2.189,8.023,0.052,0.000,0.004,0.000,0.834,1.280
20030531,Energy,185,0.190673,0.090311,0.000,0.104,0.759,17.895,1.51%,7.107,5.489,9.514,8.725,10.132,10.365,1.593,1.539,0.350,0.198,0.060,0.055,0.058,0.398,0.042,0.084,0.206,0.068,0.084,0.063,0.124,0.077,0.052,0.350,0.609,0.349,0.391,0.043,0.525,0.040,0.799,0.192,0.058,0.175,0.033,0.832,0.283,2.049,0.480,0.074,0.068,0.493,0.792,1.038,0.520,0.283,0.428,2.041,2.422,56.728,0.232,1.263,1.067,0.424,15.076,5.408,5.487,1.031,0.589,5.817,0.099,0.000,0.000,0.000,0.087,0.963
