,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
1423,20110430,Financials,748,0.001529,-0.005584,0.249,0.557,1.032,13.273,2.24,10.988,5.551,12.839,12.76,12.507,12.614,1.589,0.987,0.291,0.035,0.05,0.05,0,0.542,0.079,0.22,0.251,0.21,0.37,0.11,0.017,0.069,0.054,0.322,0.63,0.321,0.524,0,0.228,0.938,0.487,0.017,0.073,0.115,0.243,0.693,0.482,3.923,0.503,0.067,0.056,0.072,55.443,7.971,0.889,0.102,0.887,4.36,5.486,170.92,1.013,2.241,2.038,0.059,2.921,0.044,0.095,0.635,0.394,3.252,0.01,0,0.006,0.245,0.281,1.495
1433,20110531,Financials,746,-0.024077,-0.034611,0.392,0.377,1.022,13.121,2.31,10.47,5.373,12.021,12.021,11.928,12.041,1.553,0.959,0.291,0.036,0.053,0.052,0,0.562,0.079,0.234,0.266,0.225,0.436,0.113,0.018,0.071,0.052,0.345,0.63,0.347,0.524,0,0.206,0.943,0.498,0.017,0.078,0.118,0.149,0.751,0.446,3.816,0.547,0.065,0.055,0.08,56.373,7.954,0.888,0.103,0.886,4.417,5.499,159.513,1.089,2.369,2.05,0.058,2.45,0.037,0.094,0.619,0.378,3.006,0.013,0,0.006,0.246,0.206,1.421
1443,20110630,Financials,741,-0.020731,-0.026676,0.391,0.383,1.023,12.929,2.39,10.516,5.201,11.997,11.997,11.775,11.889,1.512,0.941,0.291,0.036,0.053,0.052,0,0.566,0.081,0.236,0.267,0.225,0.436,0.116,0.018,0.071,0.054,0.346,0.63,0.347,0.524,0,0.206,0.943,0.495,0.017,0.077,0.119,0.151,0.744,0.446,3.858,0.549,0.065,0.055,0.081,56.425,7.954,0.888,0.103,0.886,4.358,5.514,159.513,1.089,2.276,2.046,0.058,2.476,0.037,0.094,0.619,0.379,3.006,0.013,0,0.006,0.245,0.172,1.426
1453,20110731,Financials,736,-0.021688,-0.04158,0.39,0.364,1.022,12.673,2.43,10.475,5.052,11.527,11.51,11.46,11.634,1.499,0.916,0.291,0.036,0.054,0.052,0,0.566,0.081,0.238,0.268,0.225,0.436,0.117,0.018,0.072,0.055,0.344,0.632,0.347,0.521,0,0.206,0.943,0.495,0.018,0.077,0.12,0.15,0.744,0.446,3.836,0.546,0.065,0.055,0.08,56.405,7.952,0.888,0.102,0.886,4.437,5.53,159.513,1.089,2.276,2.046,0.058,2.45,0.037,0.095,0.619,0.38,3.006,0.013,0,0.006,0.244,0.169,1.37
1463,20110831,Financials,734,-0.077069,-0.100838,0.382,0.304,1.092,11.985,2.67,10.316,4.864,11.123,11.139,11,11.123,1.398,0.828,0.291,0.037,0.054,0.054,0,0.596,0.085,0.254,0.286,0.237,0.446,0.12,0.019,0.076,0.056,0.327,0.647,0.327,0.499,0,0.202,0.942,0.49,0.018,0.078,0.128,0.165,0.782,0.471,3.675,0.493,0.064,0.055,0.075,56.488,7.713,0.885,0.097,0.883,4.093,5.74,162.47,1.01,2.248,2.102,0.058,2.258,0.032,0.094,0.616,0.384,3.042,0.012,0,0.006,0.245,0.124,1.239
1473,20110930,Financials,735,-0.083405,-0.11723,0.382,0.286,1.087,11.39,2.89,10.258,4.481,10.206,10.222,10.132,10.261,1.28,0.764,0.292,0.037,0.054,0.054,0,0.596,0.085,0.255,0.286,0.235,0.432,0.12,0.019,0.076,0.056,0.327,0.647,0.327,0.495,0,0.202,0.942,0.533,0.018,0.078,0.128,0.162,0.761,0.473,3.699,0.494,0.064,0.055,0.075,56.439,7.707,0.885,0.097,0.883,4.08,5.725,162.416,1.011,2.245,1.956,0.058,2.258,0.032,0.094,0.615,0.381,3.1,0.012,0,0.006,0.247,0.083,1.135
1483,20111031,Financials,732,0.087108,0.139519,0.382,0.312,1.086,12.262,2.61,10.316,4.972,11.2,11.281,11.295,11.352,1.404,0.82,0.292,0.036,0.054,0.054,0,0.596,0.085,0.255,0.287,0.235,0.414,0.12,0.019,0.076,0.056,0.327,0.647,0.329,0.499,0,0.202,0.941,0.533,0.018,0.078,0.127,0.162,0.761,0.473,3.724,0.494,0.064,0.055,0.075,56.308,7.713,0.885,0.097,0.883,4.08,5.756,162.416,1.011,2.245,1.956,0.058,2.26,0.032,0.094,0.614,0.381,3.1,0.012,0,0.006,0.247,0.091,1.288
1493,20111130,Financials,731,-0.013667,-0.041581,0.346,0.311,1.293,12.021,2.72,9.828,4.647,11.582,11.576,11.292,11.48,1.422,0.823,0.291,0.037,0.056,0.056,0,0.621,0.089,0.267,0.308,0.222,0.445,0.128,0.019,0.079,0.058,0.32,0.659,0.319,0.476,0,0.198,0.939,0.533,0.018,0.078,0.131,0.16,0.713,0.518,3.54,0.476,0.062,0.054,0.071,56.522,7.622,0.884,0.094,0.882,3.783,5.322,179.277,1.195,2.202,2.059,0.057,2.22,0.029,0.094,0.594,0.376,2.977,0.013,0,0.006,0.249,0.1,1.299
1503,20111231,Financials,729,0.013579,0.016259,0.347,0.336,1.292,12.242,2.73,9.814,4.762,11.837,11.796,11.527,11.699,1.45,0.853,0.291,0.037,0.056,0.056,0,0.623,0.088,0.267,0.308,0.22,0.422,0.126,0.019,0.079,0.058,0.322,0.659,0.319,0.477,0,0.193,0.939,0.559,0.018,0.078,0.131,0.163,0.716,0.519,3.54,0.477,0.063,0.055,0.071,56.522,7.64,0.884,0.094,0.882,3.837,5.401,169.201,1.132,2.202,2.068,0.056,2.237,0.029,0.093,0.593,0.374,2.974,0.013,0,0.006,0.249,0.097,1.317
1513,20120131,Financials,720,0.076886,0.080849,0.347,0.365,1.293,13.029,2.56,9.803,5.189,12.538,12.487,12.193,12.367,1.552,0.875,0.291,0.038,0.055,0.055,0,0.625,0.088,0.267,0.308,0.214,0.39,0.126,0.019,0.079,0.058,0.32,0.661,0.319,0.477,0,0.184,0.938,0.564,0.018,0.078,0.132,0.166,0.72,0.518,3.527,0.477,0.063,0.054,0.07,56.289,7.615,0.884,0.093,0.882,3.889,5.038,165.096,1.195,2.203,2.077,0.056,2.227,0.029,0.093,0.593,0.373,2.974,0.012,0,0.006,0.249,0.091,1.457
1523,20120229,Financials,716,0.0438,0.058723,0.229,0.388,1.187,13.999,2.45,9.443,5.671,12.926,12.949,12.856,12.984,1.595,0.898,0.282,0.037,0.057,0.058,0,0.642,0.096,0.281,0.317,0.203,0.448,0.131,0.02,0.082,0.061,0.276,0.681,0.275,0.452,0,0.264,0.932,0.582,0.019,0.075,0.141,0.241,0.787,0.517,3.482,0.405,0.065,0.055,0.062,56.802,7.453,0.882,0.088,0.881,3.403,4.736,156.88,0.874,2.035,1.97,0.056,1.713,0.026,0.094,0.574,0.365,3.288,0.011,0,0.006,0.269,0.309,1.534
1533,20120331,Financials,715,0.064553,0.072905,0.229,0.413,1.187,14.47,2.38,9.435,6.056,13.526,13.552,13.575,13.733,1.702,0.947,0.282,0.037,0.057,0.058,0,0.642,0.096,0.281,0.317,0.204,0.449,0.131,0.02,0.082,0.062,0.276,0.68,0.276,0.454,0,0.263,0.932,0.545,0.019,0.075,0.141,0.244,0.806,0.531,3.466,0.409,0.065,0.055,0.061,56.802,7.471,0.882,0.087,0.881,3.449,4.795,156.88,0.881,2.085,1.984,0.056,1.714,0.026,0.093,0.574,0.365,3.285,0.011,0,0.006,0.269,0.462,1.649
1543,20120430,Financials,714,0.002254,-0.026081,0.227,0.424,1.186,14.429,2.42,9.435,5.969,13.36,13.381,13.369,13.571,1.694,0.953,0.281,0.037,0.057,0.059,0,0.642,0.096,0.282,0.321,0.204,0.42,0.132,0.02,0.082,0.062,0.276,0.679,0.276,0.454,0,0.259,0.932,0.545,0.019,0.075,0.141,0.246,0.806,0.558,3.466,0.405,0.065,0.055,0.06,56.85,7.454,0.882,0.087,0.881,3.386,4.706,156.88,0.92,2.085,1.984,0.056,1.714,0.026,0.093,0.574,0.365,3.285,0.011,0,0.006,0.269,0.452,1.569
1553,20120531,Financials,714,-0.038113,-0.094589,0.328,0.352,1.057,14.099,2.64,9.492,6.018,12.101,12.009,12.124,12.196,1.674,0.916,0.281,0.038,0.06,0.062,0,0.664,0.105,0.298,0.332,0.223,0.43,0.143,0.02,0.085,0.063,0.305,0.679,0.304,0.448,0,0.211,0.925,0.553,0.019,0.077,0.147,0.146,0.826,0.54,3.381,0.448,0.063,0.054,0.068,57.308,7.39,0.883,0.086,0.88,3.405,4.537,172.464,1.11,2.213,2.114,0.055,1.799,0.026,0.094,0.572,0.365,3.228,0.008,0,0.006,0.269,0.363,1.427
1563,20120630,Financials,712,0.033487,0.047869,0.33,0.367,1.057,14.197,2.56,9.484,6.225,12.667,12.52,12.559,12.634,1.751,0.947,0.281,0.038,0.06,0.061,0,0.664,0.105,0.298,0.333,0.224,0.411,0.144,0.02,0.085,0.063,0.304,0.679,0.303,0.449,0,0.214,0.926,0.562,0.019,0.078,0.147,0.149,0.918,0.532,3.41,0.444,0.063,0.053,0.068,57.372,7.382,0.882,0.086,0.88,3.304,4.57,175.594,1.115,2.24,2.144,0.055,1.805,0.026,0.094,0.568,0.365,3.207,0.008,0,0.006,0.269,0.347,1.511
1573,20120731,Financials,709,0.001755,-0.005805,0.331,0.381,1.057,14.397,2.57,9.478,6.243,12.556,12.431,12.555,12.577,1.789,0.952,0.281,0.038,0.06,0.061,0,0.664,0.106,0.299,0.335,0.224,0.411,0.144,0.02,0.085,0.063,0.303,0.682,0.302,0.448,0,0.214,0.926,0.562,0.019,0.077,0.148,0.153,0.918,0.532,3.396,0.443,0.063,0.053,0.068,57.842,7.382,0.882,0.086,0.88,3.405,4.644,159.156,1.115,2.24,2.144,0.055,1.799,0.026,0.094,0.568,0.365,3.207,0.008,0,0.007,0.269,0.318,1.525
1583,20120831,Financials,702,0.03458,0.039908,0.318,0.321,1.069,15.113,2.58,9.289,6.402,12.503,12.511,12.515,12.577,1.854,0.962,0.282,0.039,0.063,0.064,0,0.688,0.113,0.306,0.346,0.223,0.412,0.158,0.021,0.087,0.066,0.292,0.692,0.294,0.445,0,0.249,0.921,0.599,0.019,0.078,0.156,0.158,0.925,0.517,3.406,0.421,0.063,0.052,0.067,57.387,7.327,0.88,0.083,0.878,3.714,4.787,163.375,1.14,2.301,2.194,0.055,1.572,0.025,0.094,0.554,0.359,3.369,0.008,0,0.007,0.27,0.246,1.59
1593,20120930,Financials,700,0.038443,0.038729,0.316,0.336,1.056,15.606,2.55,9.284,6.635,12.99,13.048,12.919,13.059,1.942,0.996,0.283,0.039,0.064,0.065,0,0.69,0.113,0.306,0.346,0.216,0.403,0.159,0.021,0.087,0.067,0.294,0.689,0.294,0.446,0,0.241,0.919,0.597,0.019,0.078,0.156,0.156,0.914,0.513,3.43,0.426,0.062,0.052,0.066,57.462,7.388,0.881,0.083,0.879,3.751,4.764,178.372,1.131,2.267,2.131,0.055,1.57,0.024,0.094,0.554,0.36,3.369,0.008,0,0.006,0.27,0.253,1.632
1603,20121031,Financials,696,0.012307,0.019752,0.316,0.341,1.057,15.581,2.55,9.269,6.571,12.938,12.947,12.883,12.953,1.93,0.998,0.283,0.039,0.065,0.065,0,0.691,0.114,0.307,0.348,0.216,0.403,0.16,0.021,0.088,0.067,0.292,0.692,0.294,0.445,0,0.241,0.919,0.597,0.019,0.078,0.157,0.152,0.914,0.513,3.406,0.421,0.062,0.052,0.065,57.462,7.375,0.881,0.083,0.879,3.787,4.787,184.158,1.131,2.267,2.131,0.055,1.57,0.024,0.094,0.554,0.361,3.369,0.008,0,0.006,0.27,0.262,1.56
1613,20121130,Financials,696,-0.003246,-0.008491,0.29,0.342,1.021,15.285,2.6,9.366,6.549,12.089,12.117,11.753,11.857,1.862,0.964,0.284,0.04,0.071,0.07,0,0.708,0.124,0.322,0.356,0.203,0.421,0.173,0.022,0.091,0.071,0.289,0.689,0.291,0.439,0,0.238,0.922,0.54,0.019,0.073,0.165,0.151,0.67,0.485,3.316,0.425,0.061,0.05,0.065,58.719,7.334,0.88,0.082,0.878,3.992,5.293,184.971,0.966,2.306,2.243,0.055,1.359,0.023,0.094,0.544,0.357,3.406,0.007,0,0.006,0.27,0.218,1.499
1623,20121231,Financials,696,0.026829,0.046226,0.287,0.355,1.017,15.105,2.57,9.31,6.692,12.32,12.32,12.133,12.238,1.905,0.985,0.285,0.04,0.071,0.07,0,0.707,0.123,0.323,0.356,0.219,0.402,0.175,0.022,0.091,0.071,0.288,0.689,0.291,0.437,0,0.245,0.922,0.514,0.019,0.073,0.165,0.146,0.662,0.476,3.284,0.425,0.061,0.05,0.066,58.244,7.317,0.88,0.082,0.877,3.992,5.293,189.108,0.928,2.275,2.205,0.055,1.371,0.023,0.094,0.544,0.357,3.406,0.007,0,0.006,0.27,0.249,1.57
1633,20130131,Financials,699,0.08209,0.067655,0.286,0.369,1.014,16.03,2.41,9.283,7.148,13.118,13.125,12.698,12.795,2.047,1.036,0.285,0.04,0.071,0.07,0,0.708,0.125,0.322,0.356,0.219,0.402,0.177,0.022,0.091,0.071,0.289,0.689,0.291,0.437,0,0.245,0.921,0.514,0.019,0.073,0.165,0.147,0.662,0.476,3.22,0.424,0.061,0.051,0.066,57.737,7.315,0.88,0.082,0.877,4.047,5.466,197.282,0.928,2.275,2.205,0.055,1.372,0.023,0.094,0.544,0.36,3.406,0.007,0,0.006,0.27,0.277,1.681
1643,20130228,Financials,698,0.02858,0.014066,0.231,0.413,1.02,16.119,2.39,9.41,6.984,13.55,13.52,13.368,13.497,2.073,1.039,0.289,0.04,0.073,0.072,0,0.734,0.131,0.337,0.374,0.201,0.394,0.182,0.022,0.095,0.075,0.262,0.7,0.262,0.426,0,0.223,0.922,0.613,0.017,0.076,0.175,0.243,0.857,0.485,3.234,0.359,0.062,0.052,0.055,57.897,7.205,0.878,0.081,0.875,4.066,5.528,207.217,1.02,2.158,2.142,0.054,1.182,0.02,0.094,0.525,0.357,2.946,0.007,0,0.006,0.29,0.516,1.695
1653,20130331,Financials,698,0.041519,0.042856,0.228,0.425,1.023,16.861,2.3,9.437,7.244,13.936,13.924,13.77,13.957,2.117,1.07,0.289,0.04,0.073,0.072,0,0.734,0.13,0.335,0.373,0.188,0.374,0.18,0.022,0.095,0.074,0.262,0.699,0.262,0.426,0,0.223,0.922,0.613,0.017,0.076,0.175,0.242,0.857,0.479,3.234,0.359,0.062,0.052,0.055,57.78,7.205,0.878,0.082,0.875,4.058,5.499,207.217,0.933,2.128,2.111,0.054,1.169,0.02,0.094,0.525,0.357,2.956,0.007,0,0.006,0.29,0.63,1.784
1663,20130430,Financials,693,-0.001132,0.0153,0.228,0.417,1.023,16.841,2.35,9.403,7.241,13.831,13.828,13.55,13.729,2.097,1.062,0.289,0.04,0.073,0.072,0,0.731,0.131,0.336,0.374,0.195,0.362,0.181,0.022,0.094,0.075,0.262,0.7,0.262,0.426,0,0.225,0.922,0.589,0.017,0.076,0.175,0.242,0.712,0.482,3.258,0.359,0.062,0.052,0.055,58.273,7.217,0.878,0.082,0.875,4.058,5.499,202.248,0.912,1.969,1.953,0.054,1.181,0.02,0.094,0.525,0.357,2.956,0.007,0,0.006,0.289,0.619,1.738
1673,20130531,Financials,690,0.037843,0.073794,0.326,0.463,0.945,17.116,2.28,9.331,7.341,13.69,13.671,13.333,13.508,2.178,1.078,0.289,0.041,0.075,0.074,0,0.752,0.132,0.348,0.384,0.211,0.383,0.184,0.022,0.098,0.077,0.283,0.699,0.284,0.422,0,0.239,0.926,0.55,0.017,0.074,0.176,0.138,0.696,0.466,3.248,0.411,0.06,0.049,0.063,57.376,7.174,0.877,0.08,0.876,4.474,6.253,200.715,1.026,2.11,2.11,0.054,1.211,0.016,0.091,0.524,0.353,3.218,0.008,0,0.006,0.289,0.444,1.751
1683,20130630,Financials,688,0.009599,-0.011677,0.323,0.472,0.944,17.593,2.29,9.318,7.553,14.022,13.889,13.7,13.828,2.225,1.09,0.288,0.041,0.075,0.075,0,0.752,0.133,0.348,0.385,0.202,0.369,0.185,0.022,0.098,0.077,0.283,0.699,0.283,0.423,0,0.251,0.926,0.563,0.017,0.074,0.176,0.139,0.694,0.467,3.248,0.411,0.06,0.049,0.063,57.223,7.212,0.877,0.08,0.876,4.474,6.175,200.715,1.042,2.118,2.118,0.054,1.211,0.016,0.091,0.524,0.353,3.205,0.008,0,0.006,0.289,0.451,1.759
1693,20130731,Financials,690,0.071902,0.065825,0.315,0.495,0.944,18.442,2.19,9.292,8.132,14.958,14.918,14.644,14.861,2.37,1.184,0.288,0.041,0.075,0.075,0,0.749,0.135,0.349,0.386,0.19,0.355,0.186,0.022,0.098,0.078,0.282,0.697,0.283,0.423,0,0.238,0.926,0.584,0.016,0.074,0.177,0.141,0.692,0.469,3.248,0.407,0.06,0.049,0.062,57.394,7.246,0.878,0.08,0.876,4.583,6.183,207.921,1.058,2.126,2.126,0.053,1.234,0.017,0.091,0.524,0.353,3.145,0.008,0,0.006,0.289,0.452,1.833
1703,20130831,Financials,693,-0.030076,-0.047796,0.322,0.46,0.895,17.971,2.27,9.346,7.515,13.797,13.832,13.336,13.528,2.257,1.138,0.287,0.041,0.078,0.077,0,0.768,0.142,0.356,0.395,0.164,0.343,0.193,0.023,0.103,0.08,0.271,0.703,0.274,0.418,0,0.231,0.93,0.533,0.017,0.072,0.183,0.16,0.702,0.473,3.082,0.382,0.058,0.048,0.059,55.893,7.222,0.877,0.079,0.875,4.712,6.343,219.463,1.053,2.213,2.213,0.053,1.177,0.014,0.089,0.512,0.351,3.045,0.008,0,0.006,0.29,0.338,1.681
1713,20130930,Financials,691,0.039526,0.029269,0.322,0.471,0.893,18.606,2.2,9.346,7.829,14.461,14.477,13.979,14.158,2.341,1.188,0.287,0.041,0.078,0.077,0,0.769,0.143,0.356,0.396,0.164,0.343,0.196,0.023,0.103,0.08,0.27,0.706,0.274,0.419,0,0.231,0.93,0.533,0.017,0.072,0.183,0.16,0.702,0.473,3.085,0.38,0.058,0.048,0.059,56.326,7.174,0.877,0.079,0.875,4.712,6.343,219.463,1.053,2.213,2.213,0.053,1.176,0.014,0.089,0.512,0.351,3.045,0.008,0,0.006,0.29,0.368,1.761
1723,20131031,Financials,693,0.02878,0.0353,0.322,0.487,0.893,19.208,2.14,9.346,8.149,14.9,14.9,14.43,14.599,2.394,1.208,0.287,0.041,0.078,0.077,0,0.768,0.143,0.356,0.395,0.164,0.343,0.196,0.023,0.103,0.08,0.27,0.706,0.274,0.42,0,0.231,0.93,0.533,0.017,0.072,0.183,0.162,0.702,0.473,3.085,0.38,0.058,0.048,0.059,56.326,7.151,0.877,0.079,0.875,4.712,6.343,219.463,1.053,2.213,2.213,0.053,1.177,0.014,0.089,0.512,0.35,3.045,0.008,0,0.006,0.289,0.351,1.912
1733,20131130,Financials,691,0.045617,0.056619,0.306,0.542,0.866,19.969,2.03,9.702,7.303,15.196,15.166,14.793,14.977,2.493,1.237,0.288,0.041,0.08,0.079,0,0.781,0.145,0.36,0.402,0.172,0.3,0.202,0.023,0.104,0.083,0.283,0.706,0.283,0.411,0,0.216,0.937,0.55,0.017,0.071,0.189,0.156,0.697,0.519,3.076,0.404,0.056,0.049,0.06,56.477,7.204,0.878,0.08,0.875,4.744,6.372,201.696,1.085,2.197,2.194,0.052,1.18,0.01,0.087,0.507,0.346,2.766,0.01,0,0.006,0.29,0.398,1.84
1743,20131231,Financials,692,0.015351,0.023285,0.306,0.555,0.862,20.141,2.07,9.674,7.361,15.358,15.208,14.825,15.136,2.557,1.259,0.288,0.041,0.08,0.079,0,0.781,0.145,0.361,0.402,0.172,0.3,0.203,0.023,0.104,0.083,0.283,0.706,0.283,0.413,0,0.212,0.937,0.633,0.017,0.071,0.189,0.156,0.726,0.519,3.091,0.404,0.057,0.049,0.06,56.58,7.204,0.878,0.08,0.875,4.714,6.329,198.975,1.085,2.175,2.152,0.052,1.162,0.01,0.087,0.509,0.346,2.773,0.01,0,0.006,0.29,0.383,1.859
1753,20140131,Financials,694,-0.02374,-0.043752,0.305,0.544,0.863,18.949,2.19,9.674,7.227,14.754,14.667,14.198,14.472,2.465,1.205,0.288,0.041,0.08,0.079,0,0.78,0.144,0.36,0.402,0.172,0.3,0.202,0.023,0.104,0.083,0.283,0.705,0.283,0.414,0,0.214,0.937,0.701,0.017,0.071,0.187,0.155,0.73,0.507,3.091,0.404,0.057,0.049,0.061,56.539,7.216,0.878,0.081,0.875,4.667,6.279,215.12,1.018,2.171,2.132,0.052,1.17,0.01,0.087,0.51,0.347,2.781,0.01,0,0.006,0.29,0.345,1.78
1763,20140228,Financials,692,0.031389,0.030474,0.229,0.586,0.809,18.65,2.11,11.046,7.151,15.068,15.09,14.751,14.872,2.536,1.199,0.298,0.041,0.081,0.08,0,0.801,0.145,0.365,0.404,0.164,0.276,0.205,0.022,0.104,0.083,0.252,0.71,0.252,0.435,0,0.231,0.934,0.589,0.02,0.068,0.197,0.244,0.588,0.55,3.225,0.347,0.058,0.049,0.056,55.983,7.208,0.878,0.087,0.875,4.612,6.128,225.978,1.056,2.152,1.996,0.051,1.093,0.009,0.085,0.492,0.337,2.616,0.009,0,0.008,0.312,0.798,1.756
1773,20140331,Financials,694,0.017298,0.030185,0.229,0.631,0.808,19.099,2.11,11.049,7.32,15.328,15.345,15.061,15.253,2.593,1.219,0.298,0.041,0.081,0.08,0,0.801,0.145,0.365,0.404,0.15,0.274,0.204,0.022,0.103,0.083,0.252,0.71,0.252,0.437,0,0.233,0.933,0.637,0.02,0.067,0.197,0.242,0.616,0.547,3.227,0.347,0.057,0.048,0.056,55.961,7.208,0.878,0.087,0.875,4.535,6.106,226.542,0.94,2.099,1.893,0.051,1.093,0.009,0.085,0.492,0.337,2.647,0.009,0,0.008,0.311,0.772,1.794
1783,20140430,Financials,695,-0.026931,-0.029384,0.228,0.612,0.808,18.299,2.18,11.029,7.185,14.879,14.949,14.546,14.727,2.542,1.198,0.298,0.041,0.081,0.08,0,0.801,0.145,0.364,0.404,0.15,0.274,0.203,0.022,0.103,0.083,0.25,0.711,0.251,0.436,0,0.232,0.932,0.637,0.02,0.067,0.197,0.246,0.616,0.547,3.226,0.343,0.057,0.048,0.056,55.961,7.191,0.877,0.086,0.875,4.687,6.117,227.106,0.94,2.099,1.893,0.051,1.093,0.009,0.086,0.491,0.337,2.647,0.009,0,0.008,0.311,0.733,1.685
1793,20140531,Financials,694,0.004184,0.009261,0.29,0.652,0.838,18.983,2.18,10.413,7.836,14.68,14.661,14.172,14.425,2.554,1.173,0.298,0.041,0.083,0.082,0,0.802,0.145,0.367,0.404,0.155,0.329,0.207,0.022,0.103,0.084,0.288,0.701,0.288,0.43,0,0.218,0.928,0.439,0.02,0.066,0.197,0.141,0.721,0.506,3.128,0.41,0.054,0.047,0.065,56.492,7.194,0.878,0.085,0.875,4.458,6.158,213.93,1.237,2.044,1.917,0.051,1.273,0.009,0.086,0.495,0.339,2.894,0.008,0,0.007,0.311,0.654,1.625
1803,20140630,Financials,697,0.032865,0.032653,0.291,0.679,0.831,19.45,2.17,10.375,8.166,15.123,15.123,14.681,14.858,2.636,1.216,0.297,0.041,0.083,0.082,0,0.801,0.146,0.367,0.405,0.155,0.347,0.207,0.023,0.104,0.085,0.286,0.701,0.287,0.426,0,0.218,0.93,0.439,0.02,0.067,0.197,0.144,0.73,0.506,3.11,0.405,0.054,0.047,0.065,56.771,7.162,0.877,0.085,0.875,4.498,6.158,213.93,1.237,2.017,1.906,0.051,1.284,0.009,0.086,0.496,0.338,3.092,0.008,0,0.007,0.31,0.695,1.682
1813,20140731,Financials,698,-0.02548,-0.02274,0.289,0.66,0.829,18.678,2.22,10.407,7.858,14.568,14.553,14.073,14.291,2.534,1.179,0.298,0.041,0.084,0.082,0,0.803,0.146,0.368,0.405,0.158,0.356,0.209,0.023,0.104,0.086,0.286,0.701,0.287,0.426,0,0.211,0.928,0.441,0.02,0.068,0.198,0.143,0.727,0.49,3.11,0.405,0.053,0.046,0.065,56.771,7.177,0.877,0.084,0.875,4.549,6.219,210.813,1.264,2.03,1.911,0.051,1.291,0.009,0.086,0.494,0.338,2.914,0.008,0,0.007,0.31,0.608,1.617
1823,20140831,Financials,695,0.032988,0.041351,0.292,0.752,0.845,19.135,2.17,10.718,8.883,15.015,14.929,14.368,14.583,2.62,1.167,0.298,0.041,0.084,0.082,0,0.808,0.146,0.368,0.412,0.171,0.377,0.213,0.023,0.102,0.084,0.273,0.709,0.274,0.425,0,0.234,0.922,0.485,0.02,0.067,0.197,0.162,0.762,0.497,3.194,0.384,0.053,0.047,0.062,57.765,7.196,0.877,0.086,0.875,4.621,6.367,213.669,1.175,2.151,1.95,0.05,1.298,0.009,0.083,0.481,0.333,2.815,0.006,0,0.007,0.311,0.573,1.566
1833,20140930,Financials,701,-0.023921,-0.004781,0.291,0.726,0.843,18.622,2.24,10.681,8.62,14.439,14.298,13.828,14.037,2.581,1.156,0.298,0.041,0.083,0.082,0,0.806,0.146,0.366,0.411,0.178,0.373,0.213,0.023,0.102,0.084,0.275,0.707,0.275,0.426,0,0.238,0.922,0.493,0.02,0.067,0.197,0.164,0.766,0.497,3.182,0.389,0.053,0.047,0.062,57.405,7.205,0.878,0.086,0.875,4.623,6.371,208.369,1.154,2.13,1.969,0.05,1.292,0.009,0.083,0.483,0.335,2.826,0.006,0,0.007,0.31,0.531,1.521
1843,20141031,Financials,700,0.047371,0.028498,0.292,0.778,0.844,20.039,2.09,10.696,9.31,15.324,15.302,14.835,14.94,2.703,1.231,0.299,0.041,0.084,0.082,0,0.806,0.147,0.367,0.412,0.178,0.373,0.214,0.023,0.102,0.084,0.279,0.707,0.276,0.435,0,0.239,0.921,0.526,0.02,0.066,0.198,0.164,0.773,0.473,3.209,0.399,0.053,0.047,0.064,57.242,7.204,0.878,0.087,0.875,4.662,6.395,203.07,1.001,2.104,1.887,0.05,1.295,0.01,0.082,0.485,0.335,2.997,0.006,0,0.007,0.31,0.558,1.622
1853,20141130,Financials,699,-0.000933,0.016504,0.294,0.767,0.883,19.173,2.13,10.665,9.579,15.1,15.029,14.668,14.851,2.644,1.175,0.297,0.041,0.084,0.083,0,0.812,0.152,0.375,0.415,0.161,0.359,0.22,0.023,0.103,0.084,0.288,0.701,0.284,0.433,0,0.228,0.913,0.524,0.02,0.066,0.201,0.162,0.735,0.481,3.257,0.418,0.054,0.048,0.066,57.948,7.16,0.877,0.087,0.875,4.859,6.288,217.513,0.959,2.062,1.899,0.05,1.294,0.011,0.082,0.479,0.333,3.115,0.004,0,0.007,0.309,0.463,1.623
